0900,玄関,0,げんかん
0900,発生,0,はっせい
0900,発言,0,はつげん
0900,知識,0,ちしき
0900,移動,0,いどう
0900,競争,0,きょうそう
0900,組織,0,そしき
0900,置く,0,おく
0900,育てる,0,そだてる
0900,背中,0,せなか
0900,胸,0,むね
0900,興味,0,きょうみ
0900,色,1,しょく
0900,行き,0,いき
0900,西口,0,にしぐち
0900,西洋,0,せいよう
0900,見事,0,みごと
0900,調査,0,ちょうさ
0900,議論,0,ぎろん
0900,近所,0,きんじょ
0900,道具,0,どうぐ
0900,酒,1,さけ
0900,重大,0,じゅうだい
0900,長年,0,ながねん
0900,降りる,0,おりる
0900,電話をかける,0,でんわをかける
0900,面接,0,めんせつ
0900,食料,0,しょくりょう
0900,飲む,1,のむ
0900,馬,1,うま
0900,高まる,0,たかまる
0900,高校生,0,こうこうせい
0900,黄色,0,きいろ
0900,鼻,0,はな
1000,10時,1,10とき
1000,一家,0,いっか
1000,三千,1,さんぜん
1000,世代,0,せだい
1000,世話,0,せわ
1000,世間,0,せけん
1000,中国,1,ちゅうごく
1000,主要,0,しゅよう
1000,事業,0,じぎょう
1000,交換,0,こうかん
1000,人形,0,にんぎょう
1000,今夜,0,こんや
1000,休日,0,きゅうじつ
1000,住む,0,すむ
1000,何百,1,なんびゃく
1000,価格,0,かかく
1000,信頼,0,しんらい
1000,先日,0,せんじつ
1000,共同,0,きょうどう
1000,冷たい,1,つめたい
1000,制限,0,せいげん
1000,労働,0,ろうどう
1000,動かす,0,うごかす
1000,動物園,1,どうぶつえん
1000,医療,0,いりょう
1000,古代,0,こだい
1000,合わせる,0,あわせる
1000,同一,0,どういつ
1000,向かう,0,むかう
1000,咲く,0,さく
1000,回復,0,かいふく
1000,団体,0,だんたい
1000,困難,0,こんなん
1000,場面,0,ばめん
1000,夜,1,よる
1000,大丈夫,1,だいじょうぶ
1000,太い,1,ふとい
1000,失う,0,うしなう
1000,実施,0,じっし
1000,家賃,0,やちん
1000,帽子,1,ぼうし
1000,店員,1,てんいん
1000,思想,0,しそう
1000,意外,0,いがい
1000,感情,0,かんじょう
1000,感覚,0,かんかく
1000,手段,0,しゅだん
1000,掃除,0,そうじ
1000,提案,0,ていあん
1000,支配,0,しはい
1000,斜め,0,ななめ
1000,明確,0,めいかく
1000,普段,0,ふだん
1000,条件,0,じょうけん
1000,林,1,はやし
1000,検討,0,けんとう
1000,正式,0,せいしき
1000,死ぬ,0,しぬ
1000,泳ぐ,1,およぐ
1000,洋服,0,ようふく
1000,消費,0,しょうひ
1000,深い,0,ふかい
1000,湯,0,ゆ
1000,火山,1,かざん
1000,無事,0,ぶじ
1000,特急,0,とっきゅう
1000,生かす,0,いかす
1000,生命,0,せいめい
1000,留学,0,りゅうがく
1000,疑問,0,ぎもん
1000,監督,0,かんとく
1000,祖母,0,そぼ
1000,老人,0,ろうじん
1000,自動,0,じどう
1000,薄い,0,うすい
1000,薬,1,くすり
1000,行う,0,おこなう
